A&B,Anode,Bnode,recordtime,Traveltime,Numtrips,Link Length,osm_class,Lanes,Speed,vol per lane,Volume
17752609051775260897,1775260905,1775260897,40456.70833,10.0772,23,78.206,secondary,1,15.87,767,767
4286478442899977,42864784,42899977,40456.70833,47.1786,1,80.988,residential,1,3.51,351,351
4281600142839076,42816001,42839076,40456.70833,47.7936,1,195.204,residential,1,8.35,666,666
428443941414020922,42844394,1414020922,40456.70833,8.65627,187,94.68,residential,1,22.37,474,474
4252354442467828,42523544,42467828,40456.70833,36.609,3,144.647,residential,1,8.08,653,653
4271839242718396,42718392,42718396,40456.70833,168.482,1,153.37,residential,1,1.86,199,199
277386421277386815,277386421,277386815,40456.70833,14.0303,4,169.125,motorway_link,1,24.66,288,288
59803173042476625,598031730,42476625,40456.70833,9.25358,38,70.287,secondary,1,15.54,772,772
59803172642476610,598031726,42476610,40456.70833,19.3835,26,147.23,secondary,1,15.54,772,772
37088075842444223,370880758,42444223,40456.70833,10.4511,256,77.553,primary,1,15.18,777,777
37088075842444206,370880758,42444206,40456.70833,8.02725,1,189.203,primary,1,48.21,1753,1753
103880177103867965,103880177,103867965,40456.70833,32.8649,1,138.443,residential,1,8.62,677,677
4252240942500039,42522409,42500039,40456.70833,20.9482,4,159.115,residential,1,15.54,772,772
371037281371037408,371037281,371037408,40456.70833,36.5648,26,165.769,motorway,2,9.27,703,1406
4247116642514986,42471166,42514986,40456.70833,14.1336,1,79.662,residential,1,11.53,766,766
103879821103877791,103879821,103877791,40456.70833,2.84043,5,85.213,secondary,1,61.36,1347,1347
587934268761293064,587934268,761293064,40456.70833,2.2583,1,67.749,secondary,1,61.36,1347,1347
4247113342515023,42471133,42515023,40456.70833,13.9918,2,79.608,residential,1,11.64,768,768
42515829278631323,42515829,278631323,40456.70833,65.2098,3,78.826,primary,1,2.47,258,258
4247218042481985,42472180,42481985,40456.70833,17.1651,1,63.018,secondary,1,7.51,625,625
42803578106133084,42803578,106133084,40456.70833,22.4024,372,204.193,motorway_link,1,18.64,685,685
4276857842730090,42768578,42730090,40456.70833,32.1335,1,125.775,residential,1,8.01,649,649
254175476242428840,2541754762,42428840,40456.70833,50.5905,17,317.225,residential,1,12.83,783,783
4247108542515010,42471085,42515010,40456.70833,17.9932,1,101.416,tertiary,1,11.53,766,766
59639997442723331,596399974,42723331,40456.70833,15.7922,1,76.503,motorway_link,1,9.91,725,725
4286438542904606,42864385,42904606,40456.70833,4.55808,7,79.12,residential,1,35.51,1785,1785
4247268342464297,42472683,42464297,40456.70833,5.97809,37,74.323,secondary,1,25.43,215,215
4286692042825542,42866920,42825542,40456.70833,22.5234,2,85.285,secondary,1,7.75,637,637
103880175103863130,103880175,103863130,40456.70833,10.419,1,121.772,tertiary,1,23.91,354,354
4281412442888783,42814124,42888783,40456.70833,12.4123,1,40.869,secondary,1,6.73,582,582
358448394427841071,358448394,427841071,40456.70833,44.7453,2,166.2,secondary,1,7.60,629,629
1775260905205008848,1775260905,205008848,40456.70833,4.32384,2,40.267,primary,1,19.05,668,668
42453183595142429,42453183,595142429,40456.70833,18.6123,415,72.851,secondary,1,8.01,649,649
595352910587934172,595352910,587934172,40456.70833,16.6421,32,167.174,secondary_link,1,20.55,592,592
612730012710239362,61273001,2710239362,40456.70833,29.4551,1,107.895,residential,1,7.49,624,624
4291741842831879,42917418,42831879,40456.70833,14.3191,1,77.9,residential,1,11.13,758,758
4247159142496687,42471591,42496687,40456.70833,13.0461,1,79.137,residential,1,12.41,779,779
42461448598031726,42461448,598031726,40456.70833,6.49384,38,49.325,secondary,1,15.54,772,772
5957031982141026498,595703198,2141026498,40456.70833,18.499,47,86.889,primary,1,9.61,715,715
42431156246649429,42431156,246649429,40456.70833,7.4597,22,174.499,secondary,1,47.85,1758,1758
595352902587934079,595352902,587934079,40456.70833,10.5877,5,71.611,secondary,1,13.83,786,786
37133715042444514,371337150,42444514,40456.70833,14.3354,15,144.003,motorway_link,1,20.55,592,592
4252144342523755,42521443,42523755,40456.70833,16.3548,6,126.924,residential,1,15.87,767,767
370880731246909446,370880731,246909446,40456.70833,4.21627,2,126.488,motorway,2,61.36,1347,2693
4252141042523739,42521410,42523739,40456.70833,66.899,1,281.811,residential,1,8.62,677,677
4242317042423189,42423170,42423189,40456.70833,2.53977,11,76.193,motorway_link,1,61.36,1347,1347
42431902370880739,42431902,370880739,40456.70833,3.26878,261,88.147,primary,1,55.16,1585,1585
424376181692433907,42437618,1692433907,40456.70833,9.08571,294,48.966,primary,1,11.02,755,755
4252205142503266,42522051,42503266,40456.70833,16.1114,1,78.965,residential,1,10.03,729,729
59330077242849630,593300772,42849630,40456.70833,29.0077,1,157.81,trunk,2,11.13,758,1516
4247108542509047,42471085,42509047,40456.70833,44.6408,2,101.117,tertiary,1,4.63,441,441
4252319542466306,42523195,42466306,40456.70833,42.6235,1,185.603,secondary,1,8.91,689,689
4247178642487063,42471786,42487063,40456.70833,56.6805,3,277.801,residential,1,10.03,729,729
4252141042521405,42521410,42521405,40456.70833,41.2992,1,84.088,secondary,1,4.16,405,405
371037077371034137,371037077,371034137,40456.70833,118.59,20,1152.417,motorway,2,19.88,628,1257
4247172242488429,42471722,42488429,40456.70833,46.9759,21,297.344,residential,1,12.95,783,783
597676840597676729,597676840,597676729,40456.70833,119.081,1,583.639,primary,1,10.03,729,729
58803646142463727,588036461,42463727,40456.70833,21.4504,2,87.808,primary,1,8.37,666,666
295228165295229623,295228165,295229623,40456.70833,8.13248,2,88.951,primary,1,22.37,474,474
4242205342454795,42422053,42454795,40456.70833,62.5847,21,138.748,unclassified,1,4.53,433,433
4242205042454795,42422050,42454795,40456.70833,31.3763,1,62.526,unclassified,1,4.08,397,397
424964511372888790,42496451,1372888790,40456.70833,19.4179,9,79.309,primary,1,8.35,666,666
2504882471561035372,2504882471,561035372,40456.70833,6.35072,5,83.355,secondary,1,26.85,68,68
59803173542463374,598031735,42463374,40456.70833,6.89779,19,69.29,motorway_link,1,20.55,592,592
59803173542463370,598031735,42463370,40456.70833,6.05349,1,62.717,motorway_link,1,21.19,554,554
4242307042422585,42423070,42422585,40456.70833,35.4416,25,181.258,motorway_link,1,10.46,741,741
4242307042422545,42423070,42422545,40456.70833,13.544,127,213.323,motorway,2,32.22,1736,3471
103092994103093413,103092994,103093413,40456.70833,45.2989,4,426.807,motorway_link,1,19.27,658,658
559865278598050847,559865278,598050847,40456.70833,33.1099,1,150.106,residential,1,9.27,703,703
4252309442466440,42523094,42466440,40456.70833,47.9456,1,208.778,secondary,1,8.91,689,689
58803646142461560,588036461,42461560,40456.70833,9.39417,4,55.251,secondary,1,12.03,774,774
4286690542818110,42866905,42818110,40456.70833,22.971,1,112.585,secondary,1,10.03,729,729
4286690342818110,42866903,42818110,40456.70833,45.593,1,185.797,secondary,1,8.34,665,665
4247185242481534,42471852,42481534,40456.70833,56.2774,1,247.375,secondary,1,8.99,692,692
371231340589928189,371231340,589928189,40456.70833,7.29717,112,85.286,motorway_link,1,23.91,354,354
588036488479715801,588036488,479715801,40456.70833,13.9752,32,67.701,secondary,1,9.91,725,725
4252082542535632,42520825,42535632,40456.70833,16.8591,1,283.1,residential,1,34.35,1770,1770
4242196042454600,42421960,42454600,40456.70833,14.3125,36,75.836,primary,1,10.84,751,751
4286666442824147,42866664,42824147,40456.70833,174.769,1,201.549,residential,1,2.36,247,247
4247129142497724,42471291,42497724,40456.70833,19.8401,1,47,secondary,1,4.85,457,457
4281621442815107,42816214,42815107,40456.70833,51.4053,4,119.187,residential,1,4.74,449,449
4252080842535489,42520808,42535489,40456.70833,61.0243,1,299.091,residential,1,10.03,729,729
598031720479716748,598031720,479716748,40456.70833,12.2467,20,123.021,motorway_link,1,20.55,592,592
276058764276060672,276058764,276060672,40456.70833,5.01056,93,65.765,unclassified,1,26.85,68,68
4252297742467448,42522977,42467448,40456.70833,38.5925,1,234.101,residential,1,12.41,779,779
424433291061531608,42443329,1061531608,40456.70833,85.7062,3,176.153,residential,1,4.20,408,408
42859982277386523,42859982,277386523,40456.70833,14.395,2,61.35,residential,1,8.72,681,681
60928599595441951,60928599,595441951,40456.70833,40.1248,4,141.172,motorway_link,1,7.20,608,608
4247105242502693,42471052,42502693,40456.70833,15.2459,3,79.486,residential,1,10.66,747,747
4281574842826816,42815748,42826816,40456.70833,23.3256,2,164.254,secondary,1,14.40,784,784
37088073942426747,370880739,42426747,40456.70833,6.01225,1,112.57,primary,1,38.30,1808,1808
295228006295228007,295228006,295228007,40456.70833,3.11987,12,93.596,motorway_link,1,61.36,1347,1347
295228005295228013,295228005,295228013,40456.70833,12.9368,1,102.767,motorway,2,16.25,760,1519
295228005295228006,295228005,295228006,40456.70833,2.5031,12,75.093,motorway_link,1,61.36,1347,1347
4281535442838766,42815354,42838766,40456.70833,7.24619,8,79.257,secondary,1,22.37,474,474
4286607442839058,42866074,42839058,40456.70833,12.5491,2,79.432,residential,1,12.95,783,783
4242259242431019,42422592,42431019,40456.70833,23.3777,20,143.472,secondary,1,12.55,780,780
4286650042825558,42866500,42825558,40456.70833,63.0153,1,94.064,primary,1,3.05,311,311
597676589597676729,597676589,597676729,40456.70833,13.5221,1,63.513,primary_link,1,9.61,715,715
4286604642839076,42866046,42839076,40456.70833,37.6928,1,132.317,secondary,1,7.18,607,607
559865267598043764,559865267,598043764,40456.70833,26.4705,7,184.655,motorway,2,14.27,785,1570
4281601942816011,42816019,42816011,40456.70833,91.9428,1,79.424,residential,1,1.77,189,189
4286702342807554,42867023,42807554,40456.70833,34.1611,2,89.827,residential,1,5.38,495,495
4281601142816004,42816011,42816004,40456.70833,37.2429,1,79.126,residential,1,4.35,419,419
4281600442816001,42816004,42816001,40456.70833,36.3698,1,77.271,residential,1,4.35,419,419
4252288842465250,42522888,42465250,40456.70833,20.2241,5,79.16,residential,1,8.01,649,649
4281375642885123,42813756,42885123,40456.70833,27.9339,1,109.337,residential,1,8.01,649,649
4242259242428072,42422592,42428072,40456.70833,44.6643,4,87.776,secondary,1,4.02,393,393
4281597242815965,42815972,42815965,40456.70833,13.0457,1,79.135,residential,1,12.41,779,779
4281596542815961,42815965,42815961,40456.70833,13.0182,1,78.968,residential,1,12.41,779,779
4242208642443116,42422086,42443116,40456.70833,7.12418,16,85.877,primary,1,24.66,288,288
277385707277385709,277385707,277385709,40456.70833,2.1452,1,64.356,motorway_link,1,61.36,1347,1347
598248770449388063,598248770,449388063,40456.70833,4.9369,1,148.107,motorway,2,61.36,1347,2693
4247105642497672,42471056,42497672,40456.70833,2.98258,4,88.226,residential,1,60.51,1385,1385
4281594642815941,42815946,42815941,40456.70833,16.7068,1,79.213,residential,1,9.70,718,718
4252180842496998,42521808,42496998,40456.70833,2.5258,2,75.774,residential,1,61.36,1347,1347
42884818482655346,42884818,482655346,40456.70833,4.82697,1,144.809,tertiary,1,61.36,1347,1347
4281594142815939,42815941,42815939,40456.70833,30.1884,1,80.312,residential,1,5.44,500,500
4281593942815937,42815939,42815937,40456.70833,18.2628,1,77.834,residential,1,8.72,681,681
4281593742815935,42815937,42815935,40456.70833,18.5741,1,79.161,residential,1,8.72,681,681
4286488542871393,42864885,42871393,40456.70833,14.5518,2,136.799,secondary,1,19.23,660,660
424279911733612459,42427991,1733612459,40456.70833,126.704,7,70.466,residential,1,1.14,125,125
282751475442744086,2827514754,42744086,40456.70833,19.8277,1,111.756,residential,1,11.53,766,766
4242196042445569,42421960,42445569,40456.70833,4.58943,39,137.683,primary,1,61.36,1347,1347
4252096542522040,42520965,42522040,40456.70833,17.3864,1,85.214,residential,1,10.03,729,729
37133725042424583,371337250,42424583,40456.70833,15.7412,5,142.134,motorway_link,1,18.47,692,692
59392185942455761,593921859,42455761,40456.70833,96.1412,2,54.218,secondary,1,1.15,127,127
4252114142516074,42521141,42516074,40456.70833,26.7762,1,79.427,primary,1,6.07,541,541
4247036542517036,42470365,42517036,40456.70833,49.6107,1,176.594,residential,1,7.28,613,613
2034474321451028281,2034474321,451028281,40456.70833,9.72086,3,113.613,motorway_link,1,23.91,354,354
4247180742471829,42471807,42471829,40456.70833,8.31428,3,90.088,secondary,1,22.16,489,489
37133714042426960,371337140,42426960,40456.70833,58.8542,1,119.831,primary,1,4.16,405,405
4247111142493255,42471111,42493255,40456.70833,95.8085,1,99.316,residential,1,2.12,224,224
4247180242471807,42471802,42471807,40456.70833,4.03117,3,43.679,secondary,1,22.16,489,489
4242197442443305,42421974,42443305,40456.70833,15.3806,564,81.129,secondary,1,10.79,750,750
4247178542471786,42471785,42471786,40456.70833,29.9749,3,82.432,secondary,1,5.63,512,512
103139598103208138,103139598,103208138,40456.70833,32.65,1,184.027,tertiary,1,11.53,766,766
103886354440243635,103886354,440243635,40456.70833,144.487,4,849.787,secondary,1,12.03,774,774
4281581042815813,42815810,42815813,40456.70833,28.9586,2,79.637,residential,1,5.63,512,512
4281580742815810,42815807,42815810,40456.70833,20.6215,2,49.313,residential,1,4.89,460,460
4281580542815807,42815805,42815807,40456.70833,40.162,2,80.034,residential,1,4.08,397,397
4247173942471736,42471739,42471736,40456.70833,19.5619,3,89.928,secondary,1,9.40,708,708
4281580242815805,42815802,42815805,40456.70833,36.9755,2,63.473,residential,1,3.51,351,351
4242259242422399,42422592,42422399,40456.70833,68.3621,13,362.223,motorway_link,1,10.84,751,751
4242258542422592,42422585,42422592,40456.70833,12.8663,25,65.802,motorway_link,1,10.46,741,741
4247173642471733,42471736,42471733,40456.70833,13.7017,3,62.988,secondary,1,9.40,708,708
4281579942815802,42815799,42815802,40456.70833,41.9818,2,72.067,residential,1,3.51,351,351
4286636842820842,42866368,42820842,40456.70833,13.5586,4,79.564,residential,1,12.00,774,774
4247105842492259,42471058,42492259,40456.70833,14.9381,1,47.136,residential,1,6.45,565,565
4242259242421778,42422592,42421778,40456.70833,8.13585,2,87.758,secondary,1,22.06,496,496
4281578242815785,42815782,42815785,40456.70833,51.2617,1,81.397,residential,1,3.25,328,328
4281578042815782,42815780,42815782,40456.70833,48.6459,1,92.692,residential,1,3.90,383,383
4281577642815780,42815776,42815780,40456.70833,26.2543,1,80.142,residential,1,6.24,552,552
4281577642815770,42815776,42815770,40456.70833,7.50548,9,76.107,residential,1,20.74,581,581
4252203442484565,42522034,42484565,40456.70833,16.1153,1,78.984,residential,1,10.03,729,729
4281577042815764,42815770,42815764,40456.70833,12.0162,2,76.059,residential,1,12.95,783,783
4281576442815770,42815764,42815770,40456.70833,12.0162,1,76.059,residential,1,12.95,783,783
4281576442815755,42815764,42815755,40456.70833,12.0356,2,76.182,residential,1,12.95,783,783
277385463277386974,277385463,277386974,40456.70833,27.8447,20,194.241,motorway_link,1,14.27,785,785
4247118342487567,42471183,42487567,40456.70833,42.4983,1,111.75,tertiary,1,5.38,495,495
4247118342487564,42471183,42487564,40456.70833,18.7539,1,76.597,tertiary,1,8.35,666,666
4242203842438155,42422038,42438155,40456.70833,76.4423,27,84.292,secondary,1,2.26,237,237
4242254542422399,42422545,42422399,40456.70833,17.8571,128,281.256,motorway,2,32.22,1736,3471
4281575542815764,42815755,42815764,40456.70833,12.0356,3,76.182,residential,1,12.95,783,783
4281575542815750,42815755,42815750,40456.70833,12.0432,2,76.23,residential,1,12.95,783,783
4247167142472290,42471671,42472290,40456.70833,29.9572,2,78.773,residential,1,5.38,495,495
103879241103869131,103879241,103869131,40456.70833,3.80646,1,59.953,secondary,1,32.22,1736,1736
103879222103869677,103879222,103869677,40456.70833,12.664,1,71.379,residential,1,11.53,766,766
4281575042815755,42815750,42815755,40456.70833,12.0432,3,76.23,residential,1,12.95,783,783
4281575042815748,42815750,42815748,40456.70833,11.3712,2,80.074,residential,1,14.40,784,784
4281574842815750,42815748,42815750,40456.70833,12.6505,3,80.074,residential,1,12.95,783,783
15332801482779131562,1533280148,2779131562,40456.70833,38.9976,9,53.342,unclassified,1,2.80,288,288
4242186542443181,42421865,42443181,40456.70833,19.8758,1,169.231,residential,1,17.42,729,729
4286440042880313,42864400,42880313,40456.70833,18.5094,1,78.885,residential,1,8.72,681,681
424297051544809885,42429705,1544809885,40456.70833,23.4467,2,88.781,tertiary,1,7.75,637,637
4247113342488516,42471133,42488516,40456.70833,3.28472,2,79.427,residential,1,49.46,1730,1730
4247167642471671,42471676,42471671,40456.70833,30.3904,1,153.623,residential,1,10.34,738,738
4252082542520827,42520825,42520827,40456.70833,2.64803,2,79.441,secondary,1,61.36,1347,1347
4242201842438052,42422018,42438052,40456.70833,45.4673,1,84.189,secondary,1,3.79,374,374
4286488042864879,42864880,42864879,40456.70833,72.8046,1,225.352,residential,1,6.33,558,558
4286487942864876,42864879,42864876,40456.70833,137.25,1,204.875,residential,1,3.05,311,311
4247036942511695,42470369,42511695,40456.70833,31.7888,1,83.589,secondary,1,5.38,495,495
4247103542490899,42471035,42490899,40456.70833,14.2926,1,75.39,secondary,1,10.79,750,750
4242199642438043,42421996,42438043,40456.70833,14.1526,347,79.769,secondary,1,11.53,766,766
